Unique ID,Name,Address,Type,Capacity,LAT,LONG,County,Address,City,State,Zip,MailingAddress,MailingCity,MailingState,MailingZip,Phone,Operation_Months,Operation_Days,Hours_Open,Hours_Close,Infant_0_To_12mos,Toddler_13mos_To_2yrs,Preschool_3yrs_To_4yrs,Pre_K_Served,School_Age_5yrs_Plus,Ages_Other_Than_Pre_K_Served,Accepts_Child_Care_Subsidy,Has_Evening_Care,Has_Drop_In_Care,Has_School_Age_Summer_Care,Has_Transport_ToFrom_School,Has_Transport_ToFrom_Home,Has_Cacfp,Accreditation_Status,Provider_Type,Exemption_Category,Available_PreK_Slots,Funded_PreK_Slots,QR_Participant,QR_Rated,QR_Rating
CCLC-12187,Fourth Street Day Care Center,"515 8th Street, Columbus, GA",Child Care Learning Center,218,32.4612397,-84.9859187,Muscogee,515 8th Street,Columbus,GA,31901,P.O. Box 2764,Columbus,GA,31902,(706) 507-4679,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,5:00 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,0,22,TRUE,FALSE,
CCLC-12198,APEC Learning Center,"1099 Cascade Road  SW, Atlanta, GA",Child Care Learning Center,322,33.7257208,-84.4474076,Fulton,1099 Cascade Road  SW,Atlanta,GA,30311,1099 Cascade Rd,Atlanta,GA,30311,(404) 758-6081,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,7:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,GAC,CCLC,,N/A,,TRUE,TRUE,1
CCLC-12273,Ty-Lexine Early Developmental Center,"5667 West Lee Mill Road, College Park, GA",Child Care Learning Center,54,33.600161,-84.4124654,Clayton,5667 West Lee Mill Road,College Park,GA,30349,,,GA,,(770) 909-4133,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-123,Sheltering Arms - Dorothy Arkwright,"1192 Arkwright Pl SE, Atlanta, GA",Child Care Learning Center,91,33.7485659,-84.348791,DeKalb,1192 Arkwright Pl SE,Atlanta,GA,30317,1192 Arkwright Pl SE,Atlanta,GA,30317,(404) 527-7490,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NAEYC,CCLC,,N/A,,TRUE,TRUE,3
CCLC-1233,Little Country Day Care Preschool #1,"7951 Hwy. 21, Port Wentworth, GA",Child Care Learning Center,51,32.2238802,-81.1962146,Chatham,7951 Hwy. 21,Port Wentworth,GA,31407,1928 Brogdon Street,Savannah,GA,31406,(912) 844-0042,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,CCLC,,0,22,TRUE,FALSE,
CCLC-1235,Maggie's Morning School,"6610 Abercorn St., Savannah, GA",Child Care Learning Center,178,32.0163675,-81.1118931,Chatham,6610 Abercorn St.,Savannah,GA,31405,6610 Abercorn St.,Savannah,GA,31405,(912) 352-8404,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,6:00 PM,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,CCLC,,66,66,TRUE,TRUE,3
CCLC-1236,Creative Kids Learning Center,"648 Jones Avenue, Rockmart, GA",Child Care Learning Center,141,34.0043173,-85.0437246,Polk,648 Jones Avenue,Rockmart,GA,30153,648 Jones Avenue,Rockmart,GA,30153,(770) 684-3222,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:30 AM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,22,22,TRUE,FALSE,
CCLC-1237,Children's Learning Center,"185 Scott St., Buford, GA",Child Care Learning Center,98,34.1178638,-84.0056083,Gwinnett,185 Scott St.,Buford,GA,30518,185 Scott St.,Buford,GA,30518,(770) 945-4817,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,22,22,TRUE,FALSE,
CCLC-124,Sheltering Arms - East Lake Village,"350 East Lake Boulevard  SE, Atlanta, GA",Child Care Learning Center,234,33.7418445,-84.3136389,DeKalb,350 East Lake Boulevard  SE,Atlanta,GA,30317,350 East Lake Boulevard  SE,Atlanta,GA,30317,(404) 373-6430,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NAEYC,CCLC,,44,44,TRUE,TRUE,3
CCLC-12419,Another Great Beginnings CDC,"7830-A Veterans Parkway, Columbus, GA",Child Care Learning Center,258,32.5609631,-84.9377772,Muscogee,7830-A Veterans Parkway,Columbus,GA,31909,81 ROCKY FALLS DRIVE,MIDLAND,GA,31820,(706) 507-4384,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-125,Sheltering Arms - East Point Center,"2257 Mulberry Street, East Point, GA",Child Care Learning Center,264,33.6937496,-84.4563997,Fulton,2257 Mulberry Street,East Point,GA,30344,2257 Mulberry Street,East Point,GA,30344,(404) 767-4718,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,88,88,TRUE,FALSE,
CCLC-12557,Next Generation,"101 Generation Blvd., Loganville, GA",Child Care Learning Center,250,33.8251195,-83.876913,Walton,101 Generation Blvd.,Loganville,GA,30052,101 Generation Blvd.,Loganville,GA,30052,(770) 466-9660,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-12566,Southern Montessori Academy  LLC,"1140 Shannon Avenue, Savannah, GA",Child Care Learning Center,90,31.9951136,-81.103165,Chatham,1140 Shannon Avenue,Savannah,GA,31406,P O Box 15565,Savannah,GA,31416,(912) 355-5636,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,1
CCLC-12593,Brookside Academy II  Inc,"10240 Jones Bridge Road, Alpharetta, GA",Child Care Learning Center,165,34.0315371,-84.2471007,Fulton,10240 Jones Bridge Road,Alpharetta,GA,30022,10240 Jones Bridge Road,Alpharetta,GA,30022,(770) 360-1375,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:00 AM,6:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,GAC,CCLC,,N/A,,FALSE,FALSE,
CCLC-12622,Love Joy Learning Academy  Inc.,"4810 Campbellton Road SW, Atlanta, GA",Child Care Learning Center,85,33.698959,-84.5457048,Fulton,4810 Campbellton Road SW,Atlanta,GA,30331,4810 Campbellton Rd,Atlanta,GA,30331,(404) 349-5683,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 AM,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,N/A,,TRUE,TRUE,1
CCLC-12718,Smart Start Pre-school Learning Academy,"505 Bartow Street, Thomasville, GA",Child Care Learning Center,84,30.8294021,-83.9776919,Thomas,505 Bartow Street,Thomasville,GA,31792,505 Bartow Street,Thomasville,GA,31792,(229) 225-1122,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,11:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-12751,Peachtree Summit Child Care Center,"401 W Peachtree St, Atlanta, GA",Child Care Learning Center,78,33.7653594,-84.3871811,Fulton,401 W Peachtree St,Atlanta,GA,30308-3516,401 W Peachtree St,Atlanta,GA,30308-3516,(404) 331-1600,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NAEYC,CCLC,,22,22,TRUE,TRUE,2
CCLC-12859,Sydney's Pampered Peach Daycare,"4535 Derrick Road, College Park, GA",Child Care Learning Center,116,33.630981,-84.589263,Fulton,4535 Derrick Road,College Park,GA,30349,4535 Derrick Road,College Park,GA,30349,(770) 306-7926,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,7:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-12891,First Steps Infant / Toddler Center,"501 Church Street, Vidalia, GA",Child Care Learning Center,37,32.2141195,-82.4155766,Toombs,501 Church Street,Vidalia,GA,30474,1507 South Bobby Drive,Vidalia,GA,30474,(912) 538-8811,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,5:30 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,3
CCLC-129,Sheltering Arms - Elaine P. Draeger Model Teaching Center,"385 Centennial Olympic Park Drive, Atlanta, GA",Child Care Learning Center,216,33.7658514,-84.3916669,Fulton,385 Centennial Olympic Park Drive,Atlanta,GA,30313,385 Centennial Olympic Park Drive,Atlanta,GA,30313,(404) 523-4831,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NAEYC,CCLC,,44,44,TRUE,TRUE,2
CCLC-12949,Weinberg Early Learning Center at the Temple,"1589 PEACHTREE STREET  NE, Atlanta, GA",Child Care Learning Center,146,33.7985913,-84.3890952,Fulton,1589 PEACHTREE STREET  NE,Atlanta,GA,30309,,,GA,,(404) 872-8668,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,6:00 PM,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-130,Sheltering Arms - Norcross Center,"5360 Old Norcross Road, Norcross, GA",Child Care Learning Center,110,33.9467879,-84.1998394,Gwinnett,5360 Old Norcross Road,Norcross,GA,30071,5360 Old Norcross Road,Norcross,GA,30071,(770) 263-6595,JAN FEB MAR APR MAY JUN AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,40,40,TRUE,TRUE,3
CCLC-13048,Little Angels Child Development Center  Inc.,"5103 Buena Vista Road, Columbus, GA",Child Care Learning Center,126,32.4682982,-84.9055236,Muscogee,5103 Buena Vista Road,Columbus,GA,31907,P.O.Box 9554,Columbus,GA,31908,(706) 507-0344,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA,5:00 AM,11:59 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,TRUE,2
CCLC-13159,Canterbury School,"1140 University Drive NE, Atlanta, GA",Child Care Learning Center,116,33.7914658,-84.3491522,Fulton,1140 University Drive NE,Atlanta,GA,30306,1140 University Drive NE,Atlanta,GA,30306,(404) 522-5659,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-13161,Brooklet United Methodist Church Preschool and Learning Center,"201 Parker Avenue, Brooklet, GA",Child Care Learning Center,119,32.38138,-81.662981,Bulloch,201 Parker Avenue,Brooklet,GA,30415,P.O. Box 884,Brooklet,GA,30415,(912) 842-2922,JAN FEB MAR APR MAY JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:45 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,2
CCLC-132,Sheltering Arms - Stonewall Tell,"5020 Camp Drive, College Park, GA",Child Care Learning Center,340,33.5997101,-84.5521121,Fulton,5020 Camp Drive,College Park,GA,30349,5020 Camp Drive,College Park,GA,30349,(770) 774-2110,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NAEYC,CCLC,,88,88,TRUE,TRUE,2
CCLC-133,Sheltering Arms - Welcome All,"4365 Welcome All Road, Atlanta, GA",Child Care Learning Center,244,33.6360958,-84.5294733,Fulton,4365 Welcome All Road,Atlanta,GA,30349,4365 Welcome All Road,Atlanta,GA,30349,(404) 209-1897,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NAEYC,CCLC,,110,110,TRUE,TRUE,2
CCLC-13337,LITTLE PRO'S UNIVERSITY,"1480 W ORANGE STREET, Jesup, GA",Child Care Learning Center,24,31.6170392,-81.9014457,Wayne,1480 W ORANGE STREET,Jesup,GA,31545,1480 W Orange Street,Jesup,GA,31545,(912) 427-3509,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,5:30 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-13339,Akers Academy (Alpharetta),"830 Old Alpharetta Rd, Alpharetta, GA",Child Care Learning Center,217,34.1060813,-84.1985215,Forsyth,830 Old Alpharetta Rd,Alpharetta,GA,30005,830 Old Alpharetta Rd,Alpharetta,GA,30005,(770) 889-0788,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NECPA,CCLC,,9,44,TRUE,TRUE,2
CCLC-134,The Sunshine House #131,"605 Henderson Drive, Cartersville, GA",Child Care Learning Center,189,34.1543954,-84.818542,Bartow,605 Henderson Drive,Cartersville,GA,30120,605 Henderson Drive,Cartersville,GA,30120,(770) 386-1258,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,CCLC,,44,44,TRUE,TRUE,2
CCLC-13448,PRIME TIME @ HAMILTON E HOLMES ELEMENTARY,"2301 CONNALLY DRIVE, East Point, GA",Child Care Learning Center,93,33.6954927,-84.4661584,Fulton,2301 CONNALLY DRIVE,East Point,GA,30344,,,GA,,(404) 767-3092,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:30 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-13460,PRIME TIME - COGBURN WOODS,"13080 COGBURN ROAD, Alpharetta, GA",Child Care Learning Center,83,34.1043758,-84.2833445,Fulton,13080 COGBURN ROAD,Alpharetta,GA,30004,13080 Cogburn Road,Alpharetta,GA,30004,(770) 664-3547,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:30 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-13461,PRIME TIME - WILSON CREEK,"6115 WILSON ROAD, Duluth, GA",Child Care Learning Center,83,34.0355204,-84.1830763,Fulton,6115 WILSON ROAD,Duluth,GA,30097,3655 Preston Ridge Road,Alpharetta,GA,30005,(770) 664-3547,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO TU WE TH FR,2:00 PM,6:30 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CCLC,,N/A,,TRUE,TRUE,3
CCLC-13463,Sunbrook Academy at Governor's Towne Club,"5265 Cedarcrest Rd., Acworth, GA",Child Care Learning Center,177,34.0581848,-84.7391468,Paulding,5265 Cedarcrest Rd.,Acworth,GA,30101,5265 Cedarcrest Rd.,Acworth,GA,30101,(770) 529-5200,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,7:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,CCLC,,44,44,TRUE,FALSE,
CCLC-1347,Discovery Point CDC #8,"11035 Jones Bridge Rd., Alpharetta, GA",Child Care Learning Center,240,34.0506324,-84.2196048,Fulton,11035 Jones Bridge Rd.,Alpharetta,GA,30022,11035 Jones Bridge Rd.,Alpharetta,GA,30022,(770) 663-0120,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:00 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,CCLC,,44,44,TRUE,TRUE,2
CCLC-1348,Discovery Point #5,"3730 Satellite Blvd, Duluth, GA",Child Care Learning Center,238,33.9562862,-84.1381956,Gwinnett,3730 Satellite Blvd,Duluth,GA,30096,3730 Satellite Blvd,Duluth,GA,30096,(770) 418-1901,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,66,66,TRUE,TRUE,2
CCLC-13483,Woodhaven Academy,"3305 TRICKUM ROAD, Woodstock, GA",Child Care Learning Center,197,34.0916303,-84.4798097,Cherokee,3305 TRICKUM ROAD,Woodstock,GA,30188,3305 Trickum Rd,Woodstock,GA,30188,(770) 928-9969,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,7:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,GAC,CCLC,,N/A,,TRUE,FALSE,
CCLC-13528,Mayo Academy  Inc.,"418 Andrews Road, Columbus, GA",Child Care Learning Center,127,32.4505159,-84.9553775,Muscogee,418 Andrews Road,Columbus,GA,31903,418 Andrews Road,Columbus,GA,31903,(706) 507-0586,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,5:00 AM,11:59 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-13582,PRIME TIME DISCOVERY - WARREN ROAD,"311 WARREN ROAD, Martinez, GA",Child Care Learning Center,93,33.5065454,-82.059356,Richmond,311 WARREN ROAD,Martinez,GA,30907,1058 Claussen Road,Augusta,GA,30907,(706) 313-4772,JAN FEB MAR APR MAY AUG SEP OCT NOV DEC,MO TU WE TH FR,3:00 PM,6:00 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,TRUE,TRUE,1
CCLC-1369,Candy Cane City Nursery School,"2249 Columbia Dr., Decatur, GA",Child Care Learning Center,153,33.723545,-84.2521837,DeKalb,2249 Columbia Dr.,Decatur,GA,30032,3106 Canter Way,Duluth,GA,30097,(404) 289-8455,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,,CCLC,,66,66,TRUE,TRUE,1
CCLC-13699,New Beginning Childcare Center,"620 Wellborn Road, Warner Robins, GA",Child Care Learning Center,160,32.594931,-83.601155,Houston,620 Wellborn Road,Warner Robins,GA,31088,620 Wellborn Rd.,Warner Robins,GA,31088,(478) 329-8741,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,FALSE,
CCLC-13708,INTISAR  INC. The Village At Fickett,"3935 RUX ROAD, Atlanta, GA",Child Care Learning Center,60,33.6970576,-84.5172163,Fulton,3935 RUX ROAD,Atlanta,GA,30331,605 Lafayette Ave,Fayetteville,GA,30214,(404) 802-7871,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,2:30 PM,6:30 PM,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-13730,Northwest Youth Power Early Learning Center Site #3,"3471 Glenwood Road, Decatur, GA",Child Care Learning Center,100,33.7378816,-84.2761263,DeKalb,3471 Glenwood Road,Decatur,GA,30032,3471 Glenwood Road,Decatur,GA,30032,(404) 289-0325,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,CCLC,,2,22,TRUE,FALSE,
CCLC-13781,SLCM Child Development Center,"1616 Columbia Drive, Decatur, GA",Child Care Learning Center,87,33.7432005,-84.2568059,DeKalb,1616 Columbia Drive,Decatur,GA,30032,1616 Columbia Drive,Decatur,GA,30032,(404) 284-4887,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR SA SU,6:30 AM,12:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,CCLC,,N/A,,FALSE,FALSE,
CCLC-13833,Discovery Point #37,"136 Prominence Point Parkway, Canton, GA",Child Care Learning Center,210,34.1918886,-84.5130353,Cherokee,136 Prominence Point Parkway,Canton,GA,30114,136 Prominence Point Parkway,Canton,GA,30114,(770) 720-8682,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,CCLC,,66,66,TRUE,FALSE,
CCLC-1386,Carver Heights Child Development Center,"3140 8th St., Columbus, GA",Child Care Learning Center,65,32.4613274,-84.9433434,Muscogee,3140 8th St.,Columbus,GA,31906,3140 8th St.,Columbus,GA,31906,(706) 327-2340,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,22,22,TRUE,FALSE,
CCLC-1395,Child Development Center at Central,"201 Washington St.  SW, Atlanta, GA",Child Care Learning Center,122,33.7499044,-84.3888304,Fulton,201 Washington St.  SW,Atlanta,GA,30303,201 Washington St.  SW,Atlanta,GA,30303,(404) 659-0462,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,7:30 AM,6:00 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,CCLC,,22,22,TRUE,FALSE,
CCLC-141,The Sunshine House #49,"3370 Cherokee Street, Kennesaw, GA",Child Care Learning Center,181,34.0353238,-84.6048587,Cobb,3370 Cherokee Street,Kennesaw,GA,30144,3370 Cherokee Street,Kennesaw,GA,30144,(770) 426-4519,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:30 PM,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,,CCLC,,88,88,TRUE,FALSE,
CCLC-14174,Friends & Co.,"237 Sunset Circle, Moultrie, GA",Child Care Learning Center,51,31.1290872,-83.7789543,Colquitt,237 Sunset Circle,Moultrie,GA,31768,237 Sunset Circle,Moultrie,GA,31768,(229) 985-3916,JAN FEB MAR APR MAY JUN JUL AUG SEP OCT NOV DEC,MO TU WE TH FR,6:30 AM,6:00 PM,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,CCLC,,N/A,,TRUE,TRUE,1
