Unique ID	Name	Address	Type	Capacity	LAT	LONG	Phone	License/Registration Duration	Expiration	Adminisrator	Hours	Ages	Inspector	Subsidy?
39593	Tiffany Booker	"1768 Fruitwood Drive, Apt. A, HAMPTON, VA  23666"	Voluntary Registration	Not Available	37.0345238	-76.419834	(757) 768-8008	Two Year	"Feb. 18, 2019"	Tiffany Booker	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Anita  Drewry:    (757) 404-5261	Yes
40279	Ms. Rosa Sanabria	"1800 N. Brunswick Street, STERLING, VA  20164"	Voluntary Registration	Not Available	39.0201744	-77.3884475	(703) 430-9189	Two Year	"Feb. 13, 2020"	Ms. Rosa Sanabria	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
40882	Ms. Rubyna Isa	"43280 Morven Square, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.0590199	-77.503787	(703) 303-4381	Two Year	5-Mar-19	Ms. Rubyna Isa	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44271	Ms. Saleema Sayed	"27 Fulton Drive, STAFFORD, VA  22554"	Voluntary Registration	Not Available	38.4688036	-77.4509026	(571) 290-1627	Two Year	"Dec. 10, 2019"	Ms. Saleema Sayed	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44365	Ms. Tanya Branch	"901 Triple Oak Court, HENRICO, VA  23231"	Voluntary Registration	Not Available	37.49425	-77.404341	(804) 221-4334	Two Year	"Jan. 31, 2020"	Ms. Tanya Branch	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39060	Ms. Vera Damoah	"4 Bloomington Lane, STAFFORD, VA  22554"	Voluntary Registration	Not Available	38.4945561	-77.3671208	(540) 650-1214	Two Year	20-May-20	Ms. Vera Damoah	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
38454	Ms. Vickey Green	"2624 Loudoun Street, VIRGINIA BEACH, VA  23456"	Voluntary Registration	Not Available	36.7384228	-76.0756659	No phone number available	Two Year	"Aug. 24, 2019"	Ms. Vickey Green	"6:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Kimberly  Sampson:    (757) 354-7307	No
39906	Ms. Victoria Whitehead	"18 Markham Drive, HAMPTON, VA  23669"	Voluntary Registration	Not Available	37.0453905	-76.3385153	(757) 848-2578	Two Year	"Aug. 8, 2019"	Ms. Victoria Whitehead	"6:30 a.m.  - 6:00 p.m.,   Monday - Saturday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44421	Varsha Patel	"755 Bonnie Ridge Drive, LEESBURG, VA  20176"	Voluntary Registration	Not Available	39.0987044	-77.5226414	(703) 297-6500	Two Year	15-Jul-20	Varsha Patel	"6:30 a.m.  - 6:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44322	Ms. Shannon Grigsby	"13537 Princedale Drive, WOODBRIDGE, VA  22193"	Voluntary Registration	Not Available	38.6510026	-77.3763831	(703) 296-7872	Two Year	26-Apr-20	Ms. Shannon Grigsby	"6:30 a.m.  - 6:30 p.m.,   Monday - Friday"	Not Available	Stephanie  Reed:    (540) 272-6558	Yes
38584	Ms. Patricia Chalmers-Farrar	"6306 Binns Avenue, RICHMOND, VA  23225"	Voluntary Registration	Not Available	37.4975945	-77.5114529	(804) 344-3149	Two Year	12-Mar-20	Ms. Patricia Chalmers-Farrar	"6:30 a.m.  - 6:30 p.m.,   Monday - Saturday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
37696	Ms. Teresa Cato	"6547 Ludwig Road, RICHMOND, VA  23225"	Voluntary Registration	Not Available	37.4920492	-77.51743	(804) 368-5819	Two Year	"Jan. 10, 2019"	Ms. Teresa Cato	"6:30 a.m..  - 7:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39634	Ms. Ramona Brown	"1814 Fairfax Avenue, RICHMOND, VA  23224"	Voluntary Registration	Not Available	37.5094399	-77.4424756	(804) 386-2070	Two Year	13-Mar-19	Ms. Ramona Brown	"6:30 a.m./3:00 p.m.  - 8:30 a.m./11:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
40946	Ms. Samina Hossain	"104 Reflection Way, STERLING, VA  20164"	Voluntary Registration	Not Available	39.0286859	-77.3852634	(703) 745-8420	Two Year	"Jan. 18, 2019"	Ms. Samina Hossain	"7:00 a.m.  - 4:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42401	Ms. Yvette Coles	"4813 Mulford Road, HENRICO, VA  23231"	Voluntary Registration	Not Available	37.5217633	-77.3595203	(804) 304-1916	Two Year	"Sept. 28, 2018"	Ms. Yvette Coles	"7:00 a.m.  - 4:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39538	Ms. Sarah Quadros	"122 Governors Drive, SW, LEESBURG, VA  20175"	Voluntary Registration	Not Available	39.1012336	-77.5809043	(571) 918-0479	Two Year	21-Mar-19	Ms. Sarah Quadros	"7:00 a.m.  - 5:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
30442	Ms. Patsy Massenburg	"1014 Porter Street, RICHMOND, VA  23224"	Voluntary Registration	Not Available	37.5231451	-77.4445117	(804) 233-6546	Two Year	2-Jun-19	Ms. Patsy Massenburg	"7:00 A.M.  - 5:30 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
34591	Ms. Reaser Copeland	"514 Labrook Drive, RICHMOND, VA  23225"	Voluntary Registration	Not Available	37.5109361	-77.5080781	(804) 233-0818	Two Year	"Dec. 17, 2019"	Ms. Reaser Copeland	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
43860	Ms. Silvana Liguria	"1062 Hopkins Court, CHARLOTTESVILLE, VA  22901"	Voluntary Registration	Not Available	38.0791831	-78.4629615	(434) 996-1090	Two Year	14-Jun-19	Ms. Silvana Liguria	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39053	Ms. Veronica Cole	"4120 Mylan Road, RICHMOND, VA  23223"	Voluntary Registration	Not Available	37.5717655	-77.3608019	(804) 908-3635	Two Year	"Aug. 6, 2020"	Ms. Veronica Cole	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
38661	Ms. Virginia Thacker	"147 Horse Run Drive, CHESAPEAKE, VA  23322"	Voluntary Registration	4	36.711421	-76.242125	(757) 482-2815	Two Year	"Oct. 26, 2019"	Ms. Virginia Thacker	"7:00 A.M.  - 5:30 P.M.,   Monday - Friday"	Not Available	Jackie  Ware:    (757) 404-3063	
41428	Ms. Norena Herrera Cardoza	"449 Andromeda Terrace, LEESBURG, VA  20176"	Voluntary Registration	Not Available	39.10572	-77.534561	(571) 439-0702	Two Year	"Aug. 10, 2019"	Ms. Norena Herrera Cardoza	"7:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Pernille  Brandt:    (703) 203-8659	Yes
43990	Ms. Nellys Ramirez	"8012 Rugby Road, MANASSAS, VA  20111"	Voluntary Registration	Not Available	38.789349	-77.4398148	(571) 234-0780	Two Year	30-Jul-19	Ms. Nellys Ramirez	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44098	Ms. Renee Hepler	"25308 Ruther Glen Road, RUTHER GLEN, VA  22546"	Voluntary Registration	Not Available	37.9145876	-77.4444977	(804) 994-3171	Two Year	"Aug. 15, 2019"	Ms. Renee Hepler	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42236	Ms. Sadiya Sayed	"20430 Stonehill Court, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.0509779	-77.4860383	(571) 261-1318	Two Year	13-Jul-18	Ms. Sadiya Sayed	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
41213	Ms. Sana Nasar	"15365 Grist Mill Terrace, WOODBRIDGE, VA  22191"	Voluntary Registration	Not Available	38.619455	-77.26887	(703) 505-9034	Two Year	"Aug. 1, 2019"	Ms. Sana Nasar	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42327	Ms. Tamanna Chowdhury	"20226 Senecca Square, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.0562892	-77.4678162	(703) 729-1516	Two Year	"Aug. 21, 2018"	Ms. Tamanna Chowdhury	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
43799	Ms. Tyesha Hill	"722 Orangedale Avenue, CHARLOTTESVILLE, VA  22903"	Voluntary Registration	Not Available	38.0236992	-78.4958606	(434) 760-3037	Two Year	12-Apr-19	Ms. Tyesha Hill	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39562	Ms. Vanessa Hayes	"2809 Singletary Court, RICHMOND, VA  23223"	Voluntary Registration	Not Available	37.5788251	-77.3806551	(804) 329-4748	Two Year	"Feb. 9, 2019"	Ms. Vanessa Hayes	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44134	Nadia Sadat	"2002 North Leesburg Court, STERLING, VA  20164"	Voluntary Registration	Not Available	39.0186427	-77.3810475	(703) 975-1903	Two Year	"Oct. 1, 2019"	Nadia Sadat	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
28672	Ms. Sallie Williams	"2409 Myrtle Avenue, NORFOLK, VA  23504"	Voluntary Registration	4	36.8510501	-76.2622361	(757) 623-2387	Two Year	"Dec. 17, 2019"	Ms. Sallie Williams	"7:00 A.M.  - 6:00 P.M.,   Monday - Friday"	Not Available	Emily  Walsh:    (757) 404-2575	
37799	Ms. Viola Bell	"3021 Roundtable Drive, CHESAPEAKE, VA  23323"	Voluntary Registration	Not Available	36.7807454	-76.350772	(757) 485-0736	Two Year	"Nov. 30, 2018"	Ms. Viola Bell	"7:00 A.M.  - 6:00 P.M.,   Monday - Friday"	Not Available	Jeffrey  Harris:    (757) 409-4668	No
34623	Ms. Sandra Johnson	"6704 West Tanners Creek Drive, NORFOLK, VA  23513"	Voluntary Registration	4	36.9013577	-76.2347683	(757) 807-7927	Two Year	"Nov. 23, 2019"	Ms. Sandra Johnson	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Melinda  Popkin:    (757) 802-5281	
42316	Ms. Natasha Taylor	"9307 Dawkins Crest Circle, BRISTOW, VA  20136"	Voluntary Registration	4	38.7545946	-77.5497949	(703) 981-5537	Two Year	"Aug. 7, 2020"	Ms. Natasha Taylor	"7:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Stephanie  Reed:    (540) 272-6558	
40183	Ms. Safora Saadvandi	"20726 Hollow Falls Terrace, STERLING, VA  20165"	Voluntary Registration	Not Available	39.0420348	-77.3607736	(703) 421-2340	Two Year	"Dec. 3, 2019"	Ms. Safora Saadvandi	"7:00 a.m.  - 6:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
37584	Ms. Tanjim Khan	"42782 Nations Street, SOUTH RIDING, VA  20152"	Voluntary Registration	Not Available	38.921534	-77.5201	(703) 542-5733	Two Year	"Aug. 24, 2018"	Ms. Tanjim Khan	"7:00 A.M.  - 6:30 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39038	Ms. Tabitha Courtney	"518 Cleveland Avenue, CHARLOTTESVILLE, VA  22903"	Voluntary Registration	Not Available	38.0164944	-78.4994043	(434) 973-7580	Two Year	4-Jun-20	Ms. Tabitha Courtney	"7:00 a.m.  - 7:00 p.m. (Sat close at 5 p.m.),   Monday - Saturday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
35458	Ms. Robin Lombardo	"14668 Cloverdale Road, WOODBRIDGE, VA  22193"	Voluntary Registration	Not Available	38.6336574	-77.3182294	(571) 285-2949	Two Year	"Aug. 3, 2020"	Ms. Robin Lombardo	"7:00 a.m.  - 7:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42463	Ms. Smita Gautam	"25203 Destination Square, ALDIE, VA  20105"	Voluntary Registration	Not Available	38.920423	-77.557494	(703) 477-6251	Two Year	"Oct. 17, 2018"	Ms. Smita Gautam	"7:00 a.m.  - 7:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42835	Ms. Subohi Naeem	"15383 Grist Mill Terrace, WOODBRIDGE, VA  22191"	Voluntary Registration	Not Available	38.61911	-77.269507	(703) 980-7048	Two Year	"Feb. 20, 2019"	Ms. Subohi Naeem	"7:00 a.m.  - 7:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
32468	Ms. Victoria Otoo	"3219 Hour Glass Drive, DUMFRIES, VA  22026"	Voluntary Registration	Not Available	38.5933151	-77.3111055	(703) 441-0355	Two Year	15-Apr-20	Ms. Victoria Otoo	"7:00 A.M.  - 7:00 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44169	Sobia Tehseen	"8014 Duck Pond Terrace, MANASSAS, VA  20111"	Voluntary Registration	Not Available	38.772812	-77.445323	(717) 414-2802	Two Year	"Oct. 17, 2019"	Sobia Tehseen	"7:00 a.m.  - 7:00 p.m.,   Monday - Sunday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42323	Ms. Toni Eubanks	"413 Garrett Street, Apt. B, CHARLOTTESVILLE, VA  22903"	Voluntary Registration	Not Available	38.0278941	-78.4801474	(434) 825-1263	Two Year	"Aug. 16, 2018"	Ms. Toni Eubanks	"7:00 a.m.  /  7:00 a.m.  - 7:00 p.m.  /  1:00 p.m.,   MON - FRI  /  SAT"	Not Available	Michelle W. Argenbright:    (540) 292-5933	Yes
40352	Ms. Tylynn Williams	"5375 Grand Lake Crescent, VIRGINIA BEACH, VA  23462"	Voluntary Registration	4	36.8535108	-76.1639616	(757) 587-1444	Two Year	20-Mar-20	Ms. Tylynn Williams	"7:30 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Chris  Robinson:    (757) 404-2322	
40856	Ms. Monawarah Safi	"6750 Stapleton Place, GAINESVILLE, VA  20155"	Voluntary Registration	Not Available	38.8133217	-77.620386	(703) 922-8385	Two Year	"Jan. 22, 2019"	Ms. Monawarah Safi	"7:30 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
37877	Ms. Shazia Zahid	"20909 Ivy Mount Terrace, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.038206	-77.508488	(703) 726-6303	Two Year	26-Jun-19	Ms. Shazia Zahid	"7:30 A.M.  - 5:30 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
34191	Ms. Tracy Boykins	"800 Linfield Terrace, LEESBURG, VA  20176"	Voluntary Registration	Not Available	39.12062	-77.533832	(703) 723-4434	Two Year	"Sept. 13, 2019"	Ms. Tracy Boykins	"7:30 A.M.  - 5:30 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39201	Ms. Zakia Tokhi	"42978 Astell Street, CHANTILLY, VA  20152"	Voluntary Registration	Not Available	38.9161687	-77.5161908	(703) 327-9838	Two Year	"Aug. 21, 2018"	Ms. Zakia Tokhi	"7:30 A.M.  - 5:30 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
35746	Ms. Virginia Hamm	"29094 Whipporwill Road, MEADOWVIEW, VA  24361"	Voluntary Registration	Not Available	36.760891	-81.860352	(276) 944-3493	Two Year	5-Mar-19	Ms. Virginia Hamm	"7:30 A.M.  - 5:30 P.M.,   Monday - Sunday"	Not Available	Angela  Farmer:    (276) 608-2283	No
40249	Ms. Rama Pandey	"42924 Southview Manor Drive, ASHBURN, VA  20148"	Voluntary Registration	Not Available	38.9705792	-77.5169523	(703) 729-7403	Two Year	29-Apr-20	Ms. Rama Pandey	"7:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
37546	Ms. Sashi Thapa	"43950 Minthill Terrace, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.036865	-77.480467	(703) 793-0556	Two Year	"Aug. 16, 2020"	Ms. Sashi Thapa	"7:30 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
34114	Ms. Shirley Richardson	"3580 Kentucky Avenue, NORFOLK, VA  23502"	Voluntary Registration	Not Available	36.8440823	-76.2360985	(757) 466-2681	Two Year	2-Jul-19	Ms. Shirley Richardson	"7:30 A.M.  - 6:00 P.M.,   Monday - Friday"	Not Available	Kimberly  Sampson:    (757) 354-7307	No
39649	Ms. Robina Malik	"22649 Upperville Heights Square, ASHBURN, VA  20148"	Voluntary Registration	Not Available	38.9898387	-77.4889732	(703) 858-1668	Two Year	"Feb. 16, 2020"	Ms. Robina Malik	"7:30 a.m.  - 6:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
35681	Ms. Tania Frias	"533 Radford Terrace, N.E., LEESBURG, VA  20176"	Voluntary Registration	Not Available	39.1217998	-77.5455828	(703) 786-1294	Two Year	25-Jun-19	Ms. Tania Frias	"7:30 a.m.  - 8:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
38165	Ms. Shirley Watkins	"14130 New Kent Highway, LANEXA, VA  23089"	Voluntary Registration	Not Available	37.502538	-76.930588	(804) 966-2249	Two Year	7-Jun-19	Ms. Shirley Watkins	"7:30 am.  - 6:00 p.m.,   Monday - Sunday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44496	Ms. Sara Mase	"112 Kale Avenue, STERLING, VA  20164"	Voluntary Registration	Not Available	39.0354608	-77.3805093	(847) 942-3219	Two Year	23-May-20	Ms. Sara Mase	"7:45 a.m.  - 5:45 a.m. (extended hours available by appt),   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
40559	Ms. Sheila France	"535 Burgoyne Road, CHARLOTTESVILLE, VA  22901"	Voluntary Registration	2	38.063504	-78.512249	(434) 872-0035	Two Year	20-Jul-18	Ms. Sheila France	"8:00 a.m.  - 3:00 p.m.,   Sunday - Friday"	Birth    -         12 years              11 months		
40981	Ms. Orbelina Ayala	"281 Sedgemoor Square, STERLING, VA  20164"	Voluntary Registration	Not Available	38.9970567	-77.4003714	(571) 282-1581	Two Year	12-Mar-19	Ms. Orbelina Ayala	"8:00 a.m.  - 5:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
41776	Ms. Zakia Gul Mohammad	"1120 Leonard Street, CHARLOTTESVILLE, VA  22902"	Voluntary Registration	Not Available	38.0215977	-78.4715092	(434) 296-7380	Two Year	"Feb. 21, 2020"	Ms. Zakia Gul Mohammad	"8:00 a.m.  - 5:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39146	Ms. Zarmineh Eskandari	"15651 Picketts Store Place, HAYMARKET, VA  20169"	Voluntary Registration	Not Available	38.8390785	-77.6535006	(703) 622-8569	Two Year	"Sept. 13, 2018"	Ms. Zarmineh Eskandari	"8:00 a.m.  - 5:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
39648	Ms. Subhadra Adhikari	"43477 Hopestone Terrace, CHANTILLY, VA  20152"	Voluntary Registration	Not Available	38.91364	-77.498629	(703) 327-9543	Two Year	27-Mar-19	Ms. Subhadra Adhikari	"8:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
40204	Ms. Susan Clegg	"7332 Barnette Avenue, MECHANICSVILLE, VA  23111"	Voluntary Registration	Not Available	37.6071722	-77.3825276	(804) 244-1726	Two Year	"Jan. 29, 2020"	Ms. Susan Clegg	"8:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
38931	Ms. Salma Nooristany	"25671 America Square, CHANTILLY, VA  20152"	Voluntary Registration	Not Available	38.9078041	-77.5389679	(703) 470-9427	Two Year	24-Apr-20	Ms. Salma Nooristany	"8:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
37820	Ms. Shumaila Parveen	"17526 Victoria Falls Drive, DUMFRIES, VA  22025"	Voluntary Registration	Not Available	38.5731849	-77.33961	(703) 221-2349	Two Year	17-Mar-19	Ms. Shumaila Parveen	"8:00 A.M.  - 6:00 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
40829	Ms. Vanajakshi Pandeti	"21264 Barley Hall Terrace, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.0278047	-77.465738	(703) 713-0126	Two Year	"Oct. 14, 2018"	Ms. Vanajakshi Pandeti	"8:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
38664	Ms. Zouqia Aziz	"5058 Anchorstone Drive, WOODBRIDGE, VA  22192"	Voluntary Registration	Not Available	38.675113	-77.35427	(703) 878-1159	Two Year	"Oct. 26, 2019"	Ms. Zouqia Aziz	"8:00 A.M.  - 6:00 P.M.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44343	Noor Khokhar	"2616 Cast Off Loop, WOODBRIDGE, VA  22191"	Voluntary Registration	Not Available	38.6017153	-77.2895177	(571) 484-3111	Two Year	"Feb. 25, 2020"	Noor Khokhar	"8:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
42657	Samantha Neal	"1 Azalea Street, FREDERICKSBURG, VA  22406"	Voluntary Registration	Not Available	38.3646278	-77.497688	(571) 264-4375	Two Year	"Jan. 30, 2019"	Samantha Neal	"8:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44116	Nejat Ahmed	"105 Cottonwood Court, STERLING, VA  20164"	Voluntary Registration	Not Available	38.9906934	-77.394995	(571) 296-9760	Two Year	"Sept. 13, 2019"	Nejat Ahmed	"8:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Pernille  Brandt:    (703) 203-8659	Yes
42418	Nilufar Yesmin	"4400 Kenwood Drive, WOODBRIDGE, VA  22193"	Voluntary Registration	Not Available	38.6699058	-77.3376696	(703) 820-5489	Two Year	"Oct. 2, 2018"	Nilufar Yesmin	"8:00 a.m.  - 6:00 p.m.,   Monday - Saturday"	Not Available	Stephanie  Reed:    (540) 272-6558	Yes
38918	Ms. Rajani Pendkar	"25809 Flyaway Court, CHANTILLY, VA  20152"	Voluntary Registration	Not Available	38.9011604	-77.5245227	(571) 249-1582	Two Year	22-Mar-20	Ms. Rajani Pendkar	"8:00 a.m.  - 6:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44151	North Cross School	"4254 Colonial Avenue, ROANOKE, VA  24018"	Certified Pre-School	56	37.225458	-80.00005	(540) 989-6641	"Sept. 27, 2018"	Karen M. List	North Cross School	"8:00 am  - 1:00 pm,   Monday - Friday"	3 years           -         4 years              11 months		
43754	Ms. Zineb Abdelmoumen	"44125 Turf Field Square, CHANTILLY, VA  20152"	Voluntary Registration	Not Available	38.908284	-77.4763506	(571) 639-8689	Two Year	19-Apr-19	Ms. Zineb Abdelmoumen	"9:00 a.m.  - 5:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
35104	Ms. Vineela Ganji	"21470 Plymouth Place, ASHBURN, VA  20147"	Voluntary Registration	Not Available	39.0225842	-77.4944621	(703) 989-3408	Two Year	20-Jul-20	Ms. Vineela Ganji	"9:00 a.m.  - 5:30 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
44564	Ms. Shericka Ortiz	"14749 Winding  Loop, WOODBRIDGE, VA  22191"	Voluntary Registration	Not Available	38.630453	-77.2716219	(202) 957-6865	Two Year	"Aug. 7, 2020"	Ms. Shericka Ortiz	"9:00 a.m.  - 6:00 p.m.,   Monday - Friday"	Not Available	Cynthia  Carneal:    (804) 726-7140	No
